#genename	D. discoideum gene name	
#ddb_g	D. discoideum dictybase gene ID	
#jgi_id	D. purpureum JGI gene ID	
#		
genename	ddb_g	jgi_id
DDB_G0292502	DDB_G0292502	74540
golt1	DDB_G0292868	74542
DDB_G0289701	DDB_G0289701	78035
cog5	DDB_G0289535	78047
DDB_G0287967	DDB_G0287967	78051
DDB_G0291546	DDB_G0291546	78053
DDB_G0287617	DDB_G0287617	78060
DDB_G0287949	DDB_G0287949	78063
DDB_G0287951	DDB_G0287951	78064
DDB_G0288087	DDB_G0288087	78070
rab7B	DDB_G0287553	78083
DDB_G0278333	DDB_G0278333	78124
DDB_G0287663	DDB_G0287663	78128
DDB_G0287499	DDB_G0287499	78139
DDB_G0293100	DDB_G0293100	78141
DDB_G0279669	DDB_G0279669	78145
DDB_G0270306	DDB_G0270306	78149
DDB_G0282135	DDB_G0282135	78157
DDB_G0274833	DDB_G0274833	78209
DDB_G0274295	DDB_G0274295	78210
DDB_G0284121	DDB_G0284121	78212
DDB_G0284881	DDB_G0284881	78221
DDB_G0285049	DDB_G0285049	78225
DDB_G0275049	DDB_G0275049	78235
DDB_G0290197	DDB_G0290197	78261
DDB_G0290211	DDB_G0290211	78270
tacc1	DDB_G0275391	78276
DDB_G0287763	DDB_G0287763	78286
mcfE	DDB_G0269394	85907
gacR	DDB_G0278755	85916
DDB_G0278751	DDB_G0278751	85917
eif3d	DDB_G0274627	85658
DDB_G0272070	DDB_G0272070	87612
DDB_G0287115	DDB_G0287115	87635
DDB_G0276861	DDB_G0276861	87641
DDB_G0275341	DDB_G0275341	87647
DDB_G0267712	DDB_G0267712	87658
DDB_G0286079	DDB_G0286079	87665
DDB_G0279317	DDB_G0279317	87666
tmem170	DDB_G0290053	87686
psenA	DDB_G0291352	87693
DDB_G0279979	DDB_G0279979	87716
DDB_G0293944	DDB_G0293944	87725
DDB_G0275377	DDB_G0275377	87736
DDB_G0287897	DDB_G0287897	87737
DDB_G0293026	DDB_G0293026	87754
DDB_G0292430	DDB_G0292430	87760
DDB_G0285209	DDB_G0285209	87776
mcfW	DDB_G0290669	87783
DDB_G0290667	DDB_G0290667	87784
DDB_G0285595	DDB_G0285595	87798
DDB_G0270254	DDB_G0270254	87803
DDB_G0270828	DDB_G0270828	87805
aspA	DDB_G0271924	87836
gcvH2	DDB_G0290845	87860
DDB_G0269884	DDB_G0269884	87864
atox1	DDB_G0284221	85949
DDB_G0272630	DDB_G0272630	85952
DDB_G0284201	DDB_G0284201	85955
DDB_G0284053	DDB_G0284053	85962
utp23	DDB_G0283685	85973
DDB_G0291414	DDB_G0291414	87892
xrn1	DDB_G0276137	87898
DDB_G0288287	DDB_G0288287	87909
DDB_G0286041	DDB_G0286041	87921
DDB_G0280987	DDB_G0280987	87942
DDB_G0282301	DDB_G0282301	87947
rsmB	DDB_G0281253	87956
captD	DDB_G0275235	87966
abiA	DDB_G0267956	87985
DDB_G0267598	DDB_G0267598	87986
DDB_G0272913	DDB_G0272913	85978
DDB_G0272708	DDB_G0272708	85979
gacM	DDB_G0287895	88032
DDB_G0290539	DDB_G0290539	88035
DDB_G0287381	DDB_G0287381	88040
ncsA	DDB_G0275931	88061
rpl4	DDB_G0277803	88071
DDB_G0271992	DDB_G0271992	88078
DDB_G0270242	DDB_G0270242	88117
DDB_G0269368	DDB_G0269368	88121
calB	DDB_G0269104	88126
abcB5	DDB_G0292554	85995
DDB_G0268718	DDB_G0268718	88144
rtc1	DDB_G0276159	88174
DDB_G0278987	DDB_G0278987	88221
DDB_G0292978	DDB_G0292978	88234
DDB_G0278829	DDB_G0278829	86015
snrpF	DDB_G0278821	86021
DDB_G0276351	DDB_G0276351	86044
DDB_G0270402	DDB_G0270402	88261
hspc300	DDB_G0279175	88267
DDB_G0288395	DDB_G0288395	88270
DDB_G0283829	DDB_G0283829	88285
DDB_G0284679	DDB_G0284679	88292
DDB_G0289679	DDB_G0289679	88304
DDB_G0289729	DDB_G0289729	88308
pyroxd1	DDB_G0289727	88309
exoc7	DDB_G0272991	88329
snrpb	DDB_G0272320	88331
DDB_G0291029	DDB_G0291029	88344
DDB_G0283773	DDB_G0283773	88350
DDB_G0292746	DDB_G0292746	86052
alfA	DDB_G0274391	88361
alg2	DDB_G0272730	88372
rbx1	DDB_G0287629	88388
DDB_G0278629	DDB_G0278629	88397
cbpP	DDB_G0277909	88400
rpc34	DDB_G0272022	88404
mvk	DDB_G0272018	88405
gbpD	DDB_G0282373	88426
ufm1	DDB_G0295709	88427
DDB_G0280579	DDB_G0280579	88456
uqcrq	DDB_G0280569	88458
DDB_G0274181	DDB_G0274181	88463
DDB_G0276447	DDB_G0276447	86074
DDB_G0276867	DDB_G0276867	86094
DDB_G0271830	DDB_G0271830	88482
DDB_G0272380	DDB_G0272380	88483
DDB_G0274925	DDB_G0274925	88517
DDB_G0291754	DDB_G0291754	88529
ctnnbl1	DDB_G0292778	88535
arpA	DDB_G0288937	88548
eIF2b1	DDB_G0288961	88551
DDB_G0273569_ps	DDB_G0273569	88560
DDB_G0285711	DDB_G0285711	88567
eIF3s2	DDB_G0285683	88573
rab5B	DDB_G0282847	86102
DDB_G0282901	DDB_G0282901	86105
DDB_G0292880	DDB_G0292880	88604
rbsk	DDB_G0280893	88638
DDB_G0269964	DDB_G0269964	88644
spf27	DDB_G0282763	86122
DDB_G0279263	DDB_G0279263	86130
DDB_G0293032	DDB_G0293032	86132
DDB_G0285145	DDB_G0285145	88670
msh5	DDB_G0284747	88710
DDB_G0270384	DDB_G0270384	88722
yod1	DDB_G0271346	88743
DDB_G0291328	DDB_G0291328	88747
DDB_G0278105	DDB_G0278105	85687
DDB_G0278107	DDB_G0278107	85688
DDB_G0284549	DDB_G0284549	88764
DDB_G0286341	DDB_G0286341	88765
nat5	DDB_G0276345	88799
DDB_G0278869	DDB_G0278869	88808
DDB_G0292160	DDB_G0292160	88812
ugt1	DDB_G0290339	88818
orfR1062	DDB_G0272114	88828
DDB_G0291984	DDB_G0291984	86165
DDB_G0268062	DDB_G0268062	86183
DDB_G0288243	DDB_G0288243	88866
DDB_G0284277	DDB_G0284277	88868
gmfA	DDB_G0282595	88870
DDB_G0272612	DDB_G0272612	88882
DDB_G0289217	DDB_G0289217	88896
DDB_G0286755	DDB_G0286755	88906
dpm3	DDB_G0277435	86185
DDB_G0288019	DDB_G0288019	86189
DDB_G0285919	DDB_G0285919	86195
DDB_G0276313	DDB_G0276313	86210
DDB_G0275109	DDB_G0275109	88934
DDB_G0281465	DDB_G0281465	88938
DDB_G0289551	DDB_G0289551	88959
DDB_G0289029	DDB_G0289029	88963
gnt3	DDB_G0288463	88972
DDB_G0283193	DDB_G0283193	88977
ndufs8	DDB_G0277231	89000
repE	DDB_G0286013	86223
DDB_G0268070	DDB_G0268070	86229
tagC	DDB_G0286121	86237
DDB_G0284019	DDB_G0284019	89023
DDB_G0286071	DDB_G0286071	89068
DDB_G0271552	DDB_G0271552	89090
DDB_G0276907	DDB_G0276907	86244
DDB_G0270494	DDB_G0270494	89108
DDB_G0269800	DDB_G0269800	89123
DDB_G0270358	DDB_G0270358	89145
racP	DDB_G0285453	89172
hemB	DDB_G0269444	86266
DDB_G0279987	DDB_G0279987	89216
DDB_G0285763	DDB_G0285763	89217
DDB_G0279645	DDB_G0279645	89219
atxn10	DDB_G0268880	89226
DDB_G0286757	DDB_G0286757	89234
dnajc3	DDB_G0286251	89239
DDB_G0286333	DDB_G0286333	89241
DDB_G0290253	DDB_G0290253	89244
DDB_G0267680	DDB_G0267680	89252
exoc1	DDB_G0285067	89267
DDB_G0270172	DDB_G0270172	86304
DDB_G0279489	DDB_G0279489	89281
pemtB	DDB_G0289645	89291
DDB_G0270580	DDB_G0270580	89318
DDB_G0278683	DDB_G0278683	89327
DDB_G0291019	DDB_G0291019	86320
DDB_G0291147	DDB_G0291147	86334
DDB_G0293500	DDB_G0293500	89341
DDB_G0268360	DDB_G0268360	89350
mapbpip	DDB_G0291091	89356
DDB_G0269640	DDB_G0269640	89421
mak16l	DDB_G0269642	89422
DDB_G0269644	DDB_G0269644	89425
DDB_G0269646	DDB_G0269646	89426
snrpD2	DDB_G0285395	86347
DDB_G0288263	DDB_G0288263	89443
DDB_G0288991	DDB_G0288991	89469
DDB_G0267574	DDB_G0267574	89485
DDB_G0267576	DDB_G0267576	89486
tdo	DDB_G0269714	89494
cnrC	DDB_G0269764	89500
DDB_G0268762	DDB_G0268762	89506
DDB_G0279131	DDB_G0279131	89547
srr	DDB_G0289463	89549
DDB_G0277073	DDB_G0277073	89564
mobC	DDB_G0293706	86390
DDB_G0286879	DDB_G0286879	86401
arcD	DDB_G0269102	85721
hdaB	DDB_G0270338	85725
DDB_G0269946	DDB_G0269946	85728
sir2E	DDB_G0270928	85737
exoc6	DDB_G0293936	89602
DDB_G0286459	DDB_G0286459	86409
prpf38b	DDB_G0288401	86417
DDB_G0288137	DDB_G0288137	86418
DDB_G0287439	DDB_G0287439	86423
DDB_G0276189	DDB_G0276189	89628
DDB_G0277685	DDB_G0277685	89640
DDB_G0285177	DDB_G0285177	89641
DDB_G0284963	DDB_G0284963	89646
DDB_G0268988	DDB_G0268988	89664
DDB_G0268990	DDB_G0268990	89665
DDB_G0279357	DDB_G0279357	86450
DDB_G0292482	DDB_G0292482	86453
DDB_G0283737	DDB_G0283737	89691
DDB_G0269828	DDB_G0269828	89700
sympk	DDB_G0284319	89712
cirh1a	DDB_G0293462	89722
gnt1	DDB_G0275699	89733
DDB_G0291494	DDB_G0291494	86469
DDB_G0271798	DDB_G0271798	86473
DDB_G0288811	DDB_G0288811	89768
gxcR	DDB_G0285303	89777
rcdK	DDB_G0284183	89788
DDB_G0289159	DDB_G0289159	89803
DDB_G0285397	DDB_G0285397	86484
melA	DDB_G0271490	86485
plip	DDB_G0272835	86492
DDB_G0290449	DDB_G0290449	89812
fslL	DDB_G0284585	89818
rpa5	DDB_G0282339	89838
DDB_G0282343	DDB_G0282343	89839
rsmM	DDB_G0292300	89854
DDB_G0281225	DDB_G0281225	89862
DDB_G0277419	DDB_G0277419	89864
DDB_G0276205	DDB_G0276205	86501
DDB_G0290629	DDB_G0290629	86508
med20	DDB_G0290781	86511
DDB_G0287543	DDB_G0287543	89866
DDB_G0287547	DDB_G0287547	89867
DDB_G0268012	DDB_G0268012	89878
gtf2h1	DDB_G0268014	89879
DDB_G0292232	DDB_G0292232	89897
gacJ	DDB_G0285641	89900
DDB_G0293204	DDB_G0293204	89946
DDB_G0288673	DDB_G0288673	89950
bopA	DDB_G0270830	89992
cstf1	DDB_G0278769	89999
DDB_G0285869	DDB_G0285869	90005
DDB_G0287563	DDB_G0287563	86554
mms19	DDB_G0288217	86559
DDB_G0280759	DDB_G0280759	90028
pakH-1	DDB_G0273121	90051
DDB_G0282747	DDB_G0282747	90056
DDB_G0292622	DDB_G0292622	86571
DDB_G0287799	DDB_G0287799	86584
wrky1	DDB_G0275267	86591
DDB_G0275269	DDB_G0275269	86592
elmoB	DDB_G0280179	86597
DDB_G0276451	DDB_G0276451	90092
DG1106	DDB_G0271500	90119
DDB_G0287373	DDB_G0287373	90164
DDB_G0277279	DDB_G0277279	90170
DDB_G0279639	DDB_G0279639	86618
DDB_G0290659	DDB_G0290659	86619
DDB_G0280249	DDB_G0280249	86636
DDB_G0292286	DDB_G0292286	90205
lsm8	DDB_G0288479	90215
DDB_G0267554	DDB_G0267554	90239
DDB_G0286833	DDB_G0286833	86658
DDB_G0268384	DDB_G0268384	86659
DDB_G0285831	DDB_G0285831	86661
DDB_G0285825	DDB_G0285825	86664
DDB_G0285823	DDB_G0285823	86669
gefO	DDB_G0290267	90265
rpb11	DDB_G0277677	90278
DDB_G0279213	DDB_G0279213	90282
cypB	DDB_G0269120	90286
DDB_G0268112	DDB_G0268112	90289
med18	DDB_G0285713	86673
DDB_G0285715	DDB_G0285715	86674
DDB_G0284657	DDB_G0284657	86687
xacC	DDB_G0285391	86690
mcfU	DDB_G0282727	90316
DDB_G0292454	DDB_G0292454	90323
sarB	DDB_G0278477	90333
gtr3	DDB_G0286945	86718
DDB_G0288525	DDB_G0288525	90337
DDB_G0283729	DDB_G0283729	90347
DDB_G0273707	DDB_G0273707	90352
DDB_G0279609	DDB_G0279609	90360
DDB_G0282393	DDB_G0282393	90362
DDB_G0277167	DDB_G0277167	86726
DDB_G0290299	DDB_G0290299	86733
DDB_G0277703	DDB_G0277703	90392
DDB_G0271114	DDB_G0271114	90419
gefR	DDB_G0274605	90436
DDB_G0293992	DDB_G0293992	90447
DDB_G0280191	DDB_G0280191	86789
tmem144B	DDB_G0267928	90514
DDB_G0293332	DDB_G0293332	86804
rpb4	DDB_G0282739	85770
DDB_G0292710	DDB_G0292710	85776
DDB_G0289063	DDB_G0289063	90552
DDB_G0291704	DDB_G0291704	90558
DDB_G0287267	DDB_G0287267	90566
DDB_G0280259	DDB_G0280259	86844
DDB_G0286931	DDB_G0286931	86857
DDB_G0289459	DDB_G0289459	90570
proC	DDB_G0271142	90584
DDB_G0271130	DDB_G0271130	90586
sdh	DDB_G0285267	86861
ppme1	DDB_G0281651	90599
DDB_G0271724	DDB_G0271724	90621
gtaF	DDB_G0268792	90623
ppiH	DDB_G0274281	90646
fcf1	DDB_G0267606	86906
DDB_G0270738	DDB_G0270738	90652
DDB_G0270146	DDB_G0270146	90653
DDB_G0267664	DDB_G0267664	90664
kif13	DDB_G0288361	90705
DDB_G0286953	DDB_G0286953	86927
DDB_G0280793	DDB_G0280793	86934
DDB_G0275577	DDB_G0275577	86938
DDB_G0275083	DDB_G0275083	86943
DDB_G0280905	DDB_G0280905	86946
DDB_G0280067	DDB_G0280067	86952
grpE	DDB_G0283763	90764
phbB	DDB_G0284117	90770
DDB_G0282575	DDB_G0282575	86979
DDB_G0279697	DDB_G0279697	86994
DDB_G0283107	DDB_G0283107	85811
DDB_G0283309	DDB_G0283309	85815
pcmA	DDB_G0280979	90799
DDB_G0278025	DDB_G0278025	87008
chdh	DDB_G0287229	87019
DDB_G0288707	DDB_G0288707	87022
DDB_G0275107	DDB_G0275107	87026
gnrC	DDB_G0276571	90830
prkag	DDB_G0272542	90836
DDB_G0286513	DDB_G0286513	87033
sibC	DDB_G0288195	87052
arl2	DDB_G0281307	90855
DDB_G0278665	DDB_G0278665	87059
tmem128	DDB_G0277893	87062
tbcB	DDB_G0277983	87063
tra2	DDB_G0278349	87071
DDB_G0278253	DDB_G0278253	87074
DDB_G0289341	DDB_G0289341	90873
DDB_G0276259	DDB_G0276259	90885
cut5	DDB_G0279167	90890
DDB_G0278481	DDB_G0278481	90903
DDB_G0268422	DDB_G0268422	87111
wasA	DDB_G0293834	87126
DDB_G0291872	DDB_G0291872	87156
copZ1	DDB_G0289523	90943
DDB_G0277081	DDB_G0277081	87182
ppp2r4	DDB_G0270036	90956
DDB_G0284295	DDB_G0284295	87197
mrps10	DDB_G0279855	87216
DDB_G0287093	DDB_G0287093	87219
DDB_G0280349	DDB_G0280349	90978
DDB_G0289123	DDB_G0289123	87252
DDB_G0289415	DDB_G0289415	87259
DDB_G0275569	DDB_G0275569	90989
DDB_G0284889	DDB_G0284889	87264
DDB_G0289009	DDB_G0289009	90994
icpA	DDB_G0267690	87308
mbtps2	DDB_G0275939	91002
ipi	DDB_G0290011	87320
etnkB	DDB_G0275265	85862
sf3b5	DDB_G0271312	85869
senp8	DDB_G0278795	87334
DDB_G0278845	DDB_G0278845	87338
pgtD	DDB_G0278731	87341
DDB_G0281833	DDB_G0281833	87349
pelo	DDB_G0280447	87353
DDB_G0277367	DDB_G0277367	87363
DDB_G0277389	DDB_G0277389	87364
DDB_G0272504	DDB_G0272504	87385
DDB_G0267734	DDB_G0267734	87399
elof1	DDB_G0287203	87406
DDB_G0272082	DDB_G0272082	87450
DDB_G0287343	DDB_G0287343	87495
DDB_G0287735	DDB_G0287735	87496
DDB_G0284069	DDB_G0284069	87536
DDB_G0283567	DDB_G0283567	87541
DDB_G0285233	DDB_G0285233	87565
cmfA	DDB_G0275007	87570
hira	DDB_G0276423	87573
DDB_G0276555	DDB_G0276555	87574
DDB_G0274629	DDB_G0274629	146457
DDB_G0274401	DDB_G0274401	146468
DDB_G0289819	DDB_G0289819	146475
bre1	DDB_G0274241	146503
DDB_G0274693	DDB_G0274693	146505
med24	DDB_G0289971	146507
DDB_G0289913	DDB_G0289913	146509
DDB_G0281263	DDB_G0281263	146517
gacF	DDB_G0274243	146520
fam91	DDB_G0274247	146568
exdl2A	DDB_G0278079	146576
DDB_G0278003	DDB_G0278003	146619
DDB_G0278231	DDB_G0278231	146630
DDB_G0288341	DDB_G0288341	146631
DDB_G0282463	DDB_G0282463	146635
DDB_G0268134	DDB_G0268134	146650
DDB_G0274845	DDB_G0274845	146659
DDB_G0272156	DDB_G0272156	146665
gadA	DDB_G0280199	146669
DDB_G0272502	DDB_G0272502	146670
DDB_G0272186	DDB_G0272186	146678
DDB_G0272178	DDB_G0272178	146682
ITPK1	DDB_G0269746	146695
abcG22	DDB_G0270826	146703
DDB_G0270474	DDB_G0270474	146707
DDB_G0269304	DDB_G0269304	146712
DDB_G0269302	DDB_G0269302	146713
ipo4	DDB_G0270336	146718
DDB_G0268684	DDB_G0268684	146727
serC	DDB_G0269950	146760
mpdu1	DDB_G0295677	146763
DDB_G0270694	DDB_G0270694	146768
DDB_G0269722	DDB_G0269722	146769
DDB_G0269726	DDB_G0269726	146772
DDB_G0269942	DDB_G0269942	146775
DDB_G0269976	DDB_G0269976	146788
DDB_G0269974	DDB_G0269974	146789
DDB_G0281687	DDB_G0281687	146813
DDB_G0281679	DDB_G0281679	146816
nol1	DDB_G0281685	146818
DDB_G0281749	DDB_G0281749	146833
DDB_G0281875	DDB_G0281875	146841
comB	DDB_G0281825	146844
DDB_G0281919	DDB_G0281919	146847
uch1	DDB_G0282007	146855
nvl	DDB_G0282181	146878
pdhA	DDB_G0292994	146888
DDB_G0281991	DDB_G0281991	146906
CYP508B1	DDB_G0282419	146927
dcd1A	DDB_G0270296	146951
DDB_G0278817	DDB_G0278817	146960
DDB_G0280831	DDB_G0280831	146978
pter	DDB_G0293394	146982
DDB_G0283087	DDB_G0283087	146986
mcm8	DDB_G0283009	146993
DDB_G0283011	DDB_G0283011	146994
DDB_G0282957	DDB_G0282957	146999
iksA	DDB_G0283109	147000
DDB_G0283039	DDB_G0283039	147006
DDB_G0283305	DDB_G0283305	147008
DDB_G0283339	DDB_G0283339	147009
purC%2FE	purC%2FE	147031
sec1	DDB_G0283937	147033
DDB_G0274311	DDB_G0274311	147037
DDB_G0274323	DDB_G0274323	147040
DDB_G0274275	DDB_G0274275	147050
DDB_G0274473	DDB_G0274473	147052
DDB_G0274527	DDB_G0274527	147058
rcdBB	DDB_G0274551	147060
DDB_G0274643	DDB_G0274643	147072
DDB_G0275019	DDB_G0275019	147075
DDB_G0274581	DDB_G0274581	147079
aqr	DDB_G0274797	147081
DDB_G0274335	DDB_G0274335	147084
DDB_G0274877	DDB_G0274877	147090
DG1124	DDB_G0274577	147099
DDB_G0274435	DDB_G0274435	147103
DDB_G0274433	DDB_G0274433	147104
DDB_G0274663	DDB_G0274663	147119
DDB_G0274487	DDB_G0274487	147125
DDB_G0274681	DDB_G0274681	147129
DDB_G0287833	DDB_G0287833	147133
DDB_G0287831	DDB_G0287831	147134
rpl38	DDB_G0268302	147136
DDB_G0267642	DDB_G0267642	147137
DDB_G0267448	DDB_G0267448	147138
nmd3	DDB_G0271306	147142
DDB_G0268450	DDB_G0268450	147143
DDB_G0268452	DDB_G0268452	147144
DDB_G0267488	DDB_G0267488	147148
dstD	DDB_G0275167	147158
DDB_G0275205	DDB_G0275205	147163
DDB_G0271316	DDB_G0271316	147171
DDB_G0268266	DDB_G0268266	147176
sonA	DDB_G0267452	147180
DDB_G0267992	DDB_G0267992	147182
DDB_G0267994	DDB_G0267994	147183
lmpA	DDB_G0267406	147185
lmpC	DDB_G0267440	147188
DDB_G0267496	DDB_G0267496	147196
DDB_G0267494	DDB_G0267494	147198
DDB_G0275067	DDB_G0275067	147206
pks16	DDB_G0275069	147207
DDB_G0279573	DDB_G0279573	147210
DDB_G0293292	DDB_G0293292	147224
cct4	DDB_G0292872	147249
DDB_G0292818	DDB_G0292818	147256
DDB_G0275671	DDB_G0275671	147284
DDB_G0275777	DDB_G0275777	147287
DDB_G0275851	DDB_G0275851	147289
DDB_G0275421	DDB_G0275421	147294
DDB_G0278909	DDB_G0278909	147302
gefBB	DDB_G0278867	147313
DDB_G0278761	DDB_G0278761	147315
mpp10	DDB_G0279245	147339
racJ	DDB_G0292560	147341
DDB_G0275875	DDB_G0275875	147350
DDB_G0276805	DDB_G0276805	147357
DDB_G0277053	DDB_G0277053	147358
fdfT	DDB_G0292072	147378
frpA	DDB_G0292068	147379
fscH	DDB_G0292100	147382
DDB_G0292000	DDB_G0292000	147392
DDB_G0280375	DDB_G0280375	147399
sglB	DDB_G0280183	147400
DDB_G0292028	DDB_G0292028	147402
DDB_G0284693	DDB_G0284693	147409
phaZ	DDB_G0284359	147411
xpo5	DDB_G0284379	147419
DDB_G0284219	DDB_G0284219	147427
DDB_G0284213	DDB_G0284213	147431
syf2	DDB_G0284573	147443
DDB_G0284059	DDB_G0284059	147450
DDB_G0284691	DDB_G0284691	147463
DDB_G0284689	DDB_G0284689	147464
DDB_G0284687	DDB_G0284687	147466
DDB_G0284683	DDB_G0284683	147478
DDB_G0272953	DDB_G0272953	147490
ndufa8	DDB_G0284799	147508
gacH	DDB_G0272694	147510
DDB_G0272965	DDB_G0272965	147519
fnkE	DDB_G0275879	147525
DDB_G0272690	DDB_G0272690	147527
DDB_G0272480	DDB_G0272480	147539
DDB_G0272748	DDB_G0272748	147546
DDB_G0278509	DDB_G0278509	147550
DDB_G0292570	DDB_G0292570	147553
DDB_G0278527	DDB_G0278527	147561
DDB_G0278701	DDB_G0278701	147562
DDB_G0285653	DDB_G0285653	147567
DDB_G0285655	DDB_G0285655	147568
DDB_G0278431	DDB_G0278431	147571
DDB_G0278433	DDB_G0278433	147572
DDB_G0278435	DDB_G0278435	147573
pigO	DDB_G0278687	147575
DDB_G0278443	DDB_G0278443	147576
DDB_G0278427	DDB_G0278427	147579
DDB_G0279437	DDB_G0279437	147581
DDB_G0279435	DDB_G0279435	147582
DDB_G0292586	DDB_G0292586	147589
DDB_G0279907	DDB_G0279907	147600
DDB_G0278311	DDB_G0278311	147604
fps	DDB_G0278735	147615
DDB_G0279397	DDB_G0279397	147619
DDB_G0268566	DDB_G0268566	147637
mocs3	DDB_G0267980	147648
DDB_G0284529	DDB_G0284529	147651
srpRB	DDB_G0278543	147655
cnrP	DDB_G0279327	147668
DDB_G0292756	DDB_G0292756	147673
DDB_G0292752	DDB_G0292752	147676
DDB_G0292748	DDB_G0292748	147678
DDB_G0274171	DDB_G0274171	147685
DDB_G0293920	DDB_G0293920	147709
DDB_G0290189	DDB_G0290189	147724
DDB_G0293976	DDB_G0293976	147735
DDB_G0276569	DDB_G0276569	147737
DDB_G0276449	DDB_G0276449	147740
DDB_G0276679	DDB_G0276679	147754
DDB_G0276713	DDB_G0276713	147755
fnkC	DDB_G0276349	147757
DDB_G0276081	DDB_G0276081	147762
DDB_G0291530	DDB_G0291530	147767
rheb	DDB_G0277041	147775
DDB_G0276789	DDB_G0276789	147778
rpc1	DDB_G0277199	147786
pakG	DDB_G0282891	147802
DDB_G0282855	DDB_G0282855	147816
patB	DDB_G0282817	147817
DDB_G0292664	DDB_G0292664	147823
psmE4	DDB_G0292398	147828
DDB_G0292666	DDB_G0292666	147835
cysA	DDB_G0269122	147848
DDB_G0282017	DDB_G0282017	147852
DDB_G0282011	DDB_G0282011	147853
gtpbp1	DDB_G0292538	147862
DDB_G0279271	DDB_G0279271	147869
hdaD	DDB_G0279267	147871
DDB_G0279177	DDB_G0279177	147878
DDB_G0293166	DDB_G0293166	147887
DDB_G0293038	DDB_G0293038	147898
DDB_G0279105	DDB_G0279105	147906
DDB_G0277571	DDB_G0277571	147917
DDB_G0277197	DDB_G0277197	147920
DDB_G0269514	DDB_G0269514	147922
DDB_G0275331	DDB_G0275331	147928
canA	DDB_G0276883	147939
DDB_G0276673	DDB_G0276673	147940
DDB_G0277009	DDB_G0277009	147945
DDB_G0277011	DDB_G0277011	147946
DDB_G0274971	DDB_G0274971	147950
DDB_G0276785	DDB_G0276785	147956
DDB_G0276895	DDB_G0276895	147960
dgkA	DDB_G0277223	147968
DDB_G0277331	DDB_G0277331	147973
DDB_G0277239	DDB_G0277239	147974
DDB_G0292186	DDB_G0292186	147986
galK	DDB_G0292112	147991
DDB_G0275213	DDB_G0275213	147994
DDB_G0275129	DDB_G0275129	147996
DDB_G0275099	DDB_G0275099	147997
DDB_G0293950	DDB_G0293950	148002
glcS	DDB_G0267674	148003
DDB_G0267698	DDB_G0267698	148009
DDB_G0267732	DDB_G0267732	148017
DDB_G0267984	DDB_G0267984	148033
nup93	DDB_G0267480	148035
DDB_G0267532	DDB_G0267532	148040
DDB_G0277539	DDB_G0277539	148051
DDB_G0289965	DDB_G0289965	148062
DDB_G0285921	DDB_G0285921	148069
sun2	DDB_G0285925	148071
DDB_G0285927	DDB_G0285927	148072
DDB_G0285985	DDB_G0285985	148075
DDB_G0268194	DDB_G0268194	148089
pex12	DDB_G0285523	148100
DDB_G0285525	DDB_G0285525	148101
DDB_G0275659	DDB_G0275659	148102
DDB_G0295671	DDB_G0295671	148108
DDB_G0279395	DDB_G0279395	148109
gmsA	DDB_G0286015	148111
DDB_G0286021	DDB_G0286021	148112
DDB_G0285603	DDB_G0285603	148116
mkcA	DDB_G0285427	148117
DDB_G0285765	DDB_G0285765	148127
mtmr15	DDB_G0267916	148139
DDB_G0267918	DDB_G0267918	148140
DDB_G0286135	DDB_G0286135	148146
plbE	DDB_G0277455	148187
agnE	DDB_G0289367	148193
CSN2	DDB_G0289361	148196
DDB_G0288847	DDB_G0288847	148200
forF	DDB_G0289763	148204
derl1	DDB_G0288833	148205
DDB_G0289349	DDB_G0289349	148208
DDB_G0289347	DDB_G0289347	148209
DDB_G0269432	DDB_G0269432	148217
DDB_G0269430	DDB_G0269430	148218
DDB_G0270864	DDB_G0270864	148219
DDB_G0269926	DDB_G0269926	148225
DDB_G0271054	DDB_G0271054	148227
rab32B	DDB_G0269416	148238
DDB_G0270044	DDB_G0270044	148240
dhkE	DDB_G0269204	148245
DDB_G0269404	DDB_G0269404	148247
rad52	DDB_G0269406	148248
DDB_G0270118	DDB_G0270118	148251
DDB_G0270134	DDB_G0270134	148253
DDB_G0270278	DDB_G0270278	148271
utp11	DDB_G0270230	148277
redB	DDB_G0269912	148280
tpp1	DDB_G0269914	148281
DDB_G0269858	DDB_G0269858	148294
DDB_G0270208	DDB_G0270208	148303
DDB_G0270186	DDB_G0270186	148307
DDB_G0270190	DDB_G0270190	148310
DDB_G0270194	DDB_G0270194	148314
DDB_G0270202	DDB_G0270202	148317
DDB_G0270452	DDB_G0270452	148325
DDB_G0270448	DDB_G0270448	148328
DDB_G0270068	DDB_G0270068	148331
DDB_G0270074	DDB_G0270074	148335
raptor	DDB_G0270398	148338
DDB_G0290973	DDB_G0290973	148340
nubpl	DDB_G0291193	148343
nup155	DDB_G0291163	148347
DDB_G0291167	DDB_G0291167	148349
DDB_G0280787	DDB_G0280787	148356
gxcK	DDB_G0291007	148367
DDB_G0291009	DDB_G0291009	148371
DDB_G0291005	DDB_G0291005	148373
DDB_G0290977	DDB_G0290977	148384
DDB_G0291057	DDB_G0291057	148387
rpb6	DDB_G0291037	148388
DDB_G0284361	DDB_G0284361	148402
DDB_G0285363	DDB_G0285363	148411
DDB_G0285403	DDB_G0285403	148416
anapc1	DDB_G0285349	148417
shkE	DDB_G0290451	148427
